Date,High,Low,Open,Close,Volume,Adj Close
2020-02-10,297.4200134277344,291.7300109863281,295.0,293.25,767600,293.25
2020-02-07,297.3399963378906,290.25,292.1600036621094,295.9599914550781,1277800,295.9599914550781
2020-02-06,293.3900146484375,279.510009765625,279.80999755859375,293.04998779296875,1600100,293.04998779296875
2020-02-05,280.05999755859375,274.44000244140625,275.54998779296875,278.17999267578125,687500,278.17999267578125
2020-02-04,279.8800048828125,272.8599853515625,277.5199890136719,273.5199890136719,961700,273.5199890136719
2020-02-03,280.0,272.1600036621094,273.0,274.9599914550781,947900,274.9599914550781
2020-01-31,274.2699890136719,266.739990234375,274.2699890136719,267.9100036621094,730800,267.9100036621094
2020-01-30,275.0,270.1499938964844,270.54998779296875,274.489990234375,621400,274.489990234375
2020-01-29,275.69000244140625,271.1099853515625,274.5,273.9800109863281,477000,273.9800109863281
2020-01-28,277.260009765625,271.7799987792969,275.0,273.8699951171875,636100,273.8699951171875
2020-01-27,276.510009765625,266.2099914550781,267.3599853515625,273.70001220703125,837800,273.70001220703125
2020-01-24,275.239990234375,270.8699951171875,272.260009765625,272.9800109863281,786300,272.9800109863281
2020-01-23,274.3900146484375,268.92999267578125,273.7300109863281,272.20001220703125,904400,272.20001220703125
2020-01-22,276.19000244140625,272.5,273.3800048828125,273.9700012207031,1068300,273.9700012207031
2020-01-21,276.8399963378906,269.75,272.8900146484375,272.010009765625,1093900,272.010009765625
2020-01-17,278.19000244140625,271.17999267578125,278.0,272.8900146484375,805500,272.8900146484375
2020-01-16,280.1600036621094,276.3500061035156,277.989990234375,277.0,715300,277.0
2020-01-15,284.05999755859375,275.79998779296875,282.6300048828125,276.20001220703125,1469100,276.20001220703125
2020-01-14,283.1600036621094,276.1700134277344,276.3500061035156,282.6199951171875,1479900,282.6199951171875
2020-01-13,279.45001220703125,269.04998779296875,269.239990234375,275.70001220703125,1893900,275.70001220703125
2020-01-10,267.29998779296875,262.44000244140625,264.17999267578125,267.2799987792969,1453900,267.2799987792969
2020-01-09,266.32000732421875,259.3999938964844,259.6700134277344,263.5,1580100,263.5
2020-01-08,259.17999267578125,252.4499969482422,252.4499969482422,258.0,1123400,258.0
2020-01-07,254.83999633789062,250.00999450683594,250.41000366210938,253.08999633789062,1157500,253.08999633789062
2020-01-06,251.08999633789062,246.74000549316406,248.7100067138672,250.9499969482422,880500,250.9499969482422
2020-01-03,252.47999572753906,249.22000122070312,252.27999877929688,250.1699981689453,921300,250.1699981689453
2020-01-02,254.8300018310547,250.64999389648438,254.32000732421875,254.5500030517578,1182300,254.5500030517578
2019-12-31,253.6999969482422,250.30999755859375,251.2899932861328,253.13999938964844,773800,253.13999938964844
2019-12-30,254.0500030517578,249.7100067138672,253.17999267578125,251.35000610351562,652900,251.35000610351562
2019-12-27,255.6199951171875,251.75,252.6199951171875,253.1699981689453,744500,253.1699981689453
2019-12-26,255.49000549316406,248.77999877929688,253.0,251.3300018310547,776800,251.3300018310547
2019-12-24,257.69000244140625,252.22000122070312,253.22000122070312,252.49000549316406,534400,252.49000549316406
2019-12-23,253.5500030517578,250.83999633789062,252.0500030517578,253.02000427246094,996600,253.02000427246094
2019-12-20,251.17999267578125,247.55999755859375,251.17999267578125,250.5,1983600,250.5
2019-12-19,251.8800048828125,247.0500030517578,251.4199981689453,250.69000244140625,1126100,250.69000244140625
2019-12-18,256.489990234375,249.0,256.2200012207031,250.07000732421875,1319700,250.07000732421875
2019-12-17,256.0799865722656,248.8000030517578,249.0,255.9600067138672,1042500,255.9600067138672
2019-12-16,255.83999633789062,248.35000610351562,254.52999877929688,249.10000610351562,1025400,249.10000610351562
2019-12-13,260.2200012207031,253.39999389648438,259.3999938964844,253.5,993000,253.5
2019-12-12,259.6199951171875,250.91000366210938,252.50999450683594,258.8699951171875,1208700,258.8699951171875
2019-12-11,251.7899932861328,245.9199981689453,250.27000427246094,251.63999938964844,1170900,251.63999938964844
2019-12-10,252.72999572753906,248.5800018310547,251.6999969482422,250.3699951171875,1739800,250.3699951171875
2019-12-09,260.8399963378906,252.52000427246094,260.3900146484375,252.63999938964844,2728100,252.63999938964844
2019-12-06,269.8900146484375,254.39999389648438,256.8599853515625,262.20001220703125,6788500,262.20001220703125
2019-12-05,244.27999877929688,234.69000244140625,241.10000610351562,236.02000427246094,2806700,236.02000427246094
2019-12-04,242.4499969482422,237.50999450683594,238.49000549316406,239.42999267578125,1354300,239.42999267578125
